cabana,palhoca.colmado,substantivo feminino,ca-ba-na
urna,escrutinio.feretro.capsula.vaso.caixa.receptaculo.eleicao,substantivo feminino,ur-na
perguntar,pedir.demandar.inquirir.interrogar.solicitar.indagar.investigar.questionar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,per-gun-tar
antidoto,contraveneno.antiveneno,adjetivo.substantivo masculino,an-ti-do-to
policial,vigilante,adjetivo de dois generos.substantivo de dois generos,po-li-ci-al
guia,guiao.itinerario.cicerone.derrota.rota.roteiro,substantivo de dois generos,gui-a
suburbio,arrabalde.cercanias.circunvizinhanca,substantivo masculino,su-bur-bi-o
monte,cabeco.colina.comoro.monticulo.morro.outeiro,substantivo masculino,mon-te
caca,busca.encalco.investigacao.perseguicao.procura.cacada,substantivo de dois generos,ca-ca
degelo,descongelacao,substantivo masculino,de-ge-lo
cabelo,pelo,substantivo masculino,ca-be-lo
um,singular.uno.unico.aproximadamente.primeiro.qualquer,adjetivo.artigo indefinido.numeral.pronome indefinido.substantivo masculino,um
cenario,cena.conjuntura,adjetivo.substantivo masculino,ce-na-ri-o
fechado,encerrado.entupido.obstruido.cerrado.ocluso.selado.tapado,adjetivo.substantivo masculino,fe-cha-do
desfrutar,gozar.usufruir.apreciar.zombar,verbo transitivo direto.verbo transitivo indireto.regular,des-fru-tar
dado,oferecido,adjetivo.pronome indefinido.substantivo masculino,da-do
redondo,rotundo,adjetivo.adverbio.substantivo masculino,re-don-do
antro,algar.catacumba.caverna.cavidade.cova.covil.fossa.furna.gruta.lapa,substantivo masculino,an-tro
pista,perseguicao.trilha.treita.rastro.rasto.indignacao.encalco.vestigio.indicio.pegada.peugada.orientacao,substantivo feminino,pis-ta
circulo,arco.roda.associacao.ambiente.meio,substantivo masculino,cir-cu-lo
palacio,alcacaria.alcacer.corte,substantivo masculino,pa-la-ci-o
manchar,enxovalhar.macular.emporcalhar.enodoar.laivar.sujar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.regular,man-char
enviar,expedir.comunicar.legar.remeter.transmitir,verbo bitransitivo.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.regular,en-vi-ar
cinza,cinzento.desolacao,adjetivo de dois generos e dois numeros.substantivo de dois generos,cin-za
mes,salario.mensal,substantivo masculino,mes
quadrado,quadro.quadrilatero.quadrangulo,adjetivo.substantivo masculino,qua-dra-do
escada,escala,substantivo feminino,es-ca-da
votacao,sufragio.eleicao.escrutinio.pleito,substantivo feminino,vo-ta-cao
ampliar,estender.desenvolver.avultar.aumentar.amplificar.acrescer.acrescentar.alongar.medrar.expandir.dilatar,verbo pronominal.verbo transitivo direto.regular,am-pli-ar
arremesso,lancadura,substantivo masculino,ar-re-mes-so
ilha,ilhota.ilheu,substantivo feminino,i-lha
procriar,gerar.germinar.produzir.conceber.multiplicar.criar.fazer,verbo intransitivo.verbo transitivo direto.regular,pro-cri-ar
palhaco,bobo.histriao.truao,adjetivo.substantivo masculino,pa-lha-co
estatua,escultura,substantivo feminino,es-ta-tu-a
desfile,parada,substantivo masculino,des-fi-le
ler,estudar.pronunciar.proferir.compreender.depreender.articular.declamar.adivinhar,verbo intransitivo.verbo transitivo direto.irregular,ler
libertacao,alforria.emancipacao,substantivo feminino,li-ber-ta-cao
calabouco,ergastulo.prisao.enxovia.masmorra.cadeia.carcere,substantivo masculino,ca-la-bou-co
recipiente,receptaculo.reservatorio.vasilha,adjetivo de dois generos.substantivo masculino,re-ci-pi-en-te
comprar,adquirir,verbo bitransitivo.verbo transitivo direto.verbo transitivo direto e indireto.regular,com-prar
ima,imame,substantivo masculino,i-ma
receita,prescricao.recipe,substantivo feminino,re-cei-ta
seguir,proceder.progredir.prosseguir.avancar.continuar.acompanhar,verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.irregular,se-guir
ronco,bazofia.bravata.descarga.urro,adjetivo.substantivo masculino,ron-co
icebergue,iceberg,substantivo masculino,i-ce-ber-gue
feminino,masculino,adjetivo.substantivo masculino,fe-mi-ni-no
aspirina,alexipiretico.lexipireto.analgesico.febrifugo.anticoagulante.antifebril.antitermico,substantivo feminino,as-pi-ri-na
droga,medicamento.entorpecente.remedio.narcotico,interjeicao.substantivo de dois generos,dro-ga
segar,finalizar.colher.cortar.separar.ceifar,verbo intransitivo.verbo transitivo direto.regular,se-gar
horizonte,perspectiva.porvir.ambito.panorama,substantivo masculino,ho-ri-zon-te
pegar,prender.agarrar.cativar.amparar.segurar,verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.verbo transitivo indireto.regular,pe-gar
pulso,punho.carpo.munheca,substantivo masculino,pul-so
repeticao,reduplicacao.devolucao.restituicao,substantivo de dois generos,re-pe-ti-cao
celebracao,festividade.festejo.comemoracao,substantivo feminino,ce-le-bra-cao
pais,patria.terra.meio.nacao.lugar,substantivo masculino,pa-is
apertado,estreito.acanhado,adjetivo.adverbio.substantivo masculino,a-per-ta-do
dentro,intimamente.incluido.incorporado.anexo.incluso.adentro.interiormente,adverbio.interjeicao,den-tro
fotografia,retrato,substantivo feminino,fo-to-gra-fi-a
mulher,dama.senhora.esposa.moca.conjuge,substantivo feminino,mu-lher
pingente,brinco.berloque,substantivo masculino,pin-gen-te
almanaque,efemeride.anuario.calendario.folhinha,substantivo masculino,al-ma-na-que
pensar,matutar.raciocinar.discorrer.cuidar.cogitar.cismar.ruminar.considerar.ponderar.meditar.refletir,substantivo masculino.verbo intransitivo.verbo transitivo direto.verbo transitivo indireto.regular,pen-sar
lembrancas,cortesias.cumprimentos.recomendacoes,substantivo feminino plural,lem-bran-cas
museu,mistura.reuniao.variedade,substantivo masculino,mu-seu
perfil,aspecto.contorno.feicao.representacao,substantivo masculino,per-fil
artificial,sintetico,adjetivo de dois generos,ar-ti-fi-ci-al
banimento,exilio.expatriacao.proscricao.degredo.deportacao.desterro,substantivo masculino,ba-ni-men-to
vara,mastro.haste.cajado.bordao.bastao.vergasta.verdasca.chibata.pau.viga,substantivo feminino,va-ra
mendigo,pedinte.pobre.mendicante,substantivo masculino,men-di-go
balanco,abalo.acerto.trapezio.gangorra.solavanco.verificacao.sacudidela.inventario.balouco,substantivo masculino,ba-lan-co
garantir,prometer.afiancar.caucionar,verbo transitivo direto.verbo transitivo direto e indireto.regular,ga-ran-tir
fatia,pedaco.bocado.mica.naco,substantivo feminino,fa-ti-a
separacao,subdivisao.divisao.secessao.fragmentacao.desuniao.desmembracao.desmembramento.desintegracao.desagregacao.desanexacao.ramificacao,substantivo feminino,se-pa-ra-cao
lancamento,escrituracao.registro.assentamento,substantivo masculino,lan-ca-men-to
horrivel,horroroso,adjetivo de dois generos,hor-ri-vel
ramo,ramalhete.rama.ramada.ramalho,adjetivo.substantivo masculino,ra-mo
ocidente,oeste.poente,substantivo masculino,o-ci-den-te
pausa,intervalo,substantivo feminino,pau-sa
labio,beico,substantivo masculino,la-bio
coracao,amago.peito.carater.indole.amor.afeicao.memoria.centro,substantivo de dois generos,co-ra-cao
receber,recolher.arrecadar.recepcionar.receptar,verbo intransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e indireto.regular,re-ce-ber
erecao,estabelecimento.levantamento,substantivo feminino,e-re-cao
espaco,dimensao.durabilidade.duracao.extensao.superficie.area,substantivo masculino,es-pa-co
agrupar,coligir.juntar.reunir.adir.ajuntar.grupar.colecionar,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,a-gru-par
abc,principios.abecedario.alfabeto,substantivo masculino,abc
esboco,bosquejo.debuxo.desenho.escorco.rascunho.tracado.resumo.sintese.comeco,substantivo masculino,es-bo-co
sobremesa,pospasto,substantivo feminino,so-bre-me-sa
declamar,pronunciar.proferir.articular.ler.recitar,verbo intransitivo.verbo transitivo direto.verbo transitivo direto e indireto.verbo transitivo indireto.regular,de-cla-mar
bola,esfera.globo,substantivo feminino,bo-la
bolha,ampola.borbulha.empola,adjetivo de dois generos.substantivo de dois generos,bo-lha
hospital,hospicio.sanatorio.enfermaria.nosocomio,adjetivo de dois generos.substantivo masculino,hos-pi-tal
exposicao,discurso.oracao,substantivo feminino,ex-po-si-cao
pronunciar,proferir.articular.declamar.ler.recitar,verbo pronominal.verbo transitivo direto.regular,pro-nun-ci-ar
donzela,moca.senhorinha.solteira.vestal.virgem.aia.dama de companhia,adjetivo feminino.substantivo feminino,don-ze-la
serpente,cobra.ofidio,substantivo feminino,ser-pen-te
fantasma,espectro.avantesma.avejao,substantivo masculino,fan-tas-ma
tensao,preocupacao.medo.ansiedade.pressao.voltagem.distensao.estiramento,substantivo feminino,ten-sao
sentimento,sensacao.tristeza.entusiasmo.senso.consciencia.emocao.pesames.pressentimento,substantivo masculino,sen-ti-men-to
perigo,risco.transe,substantivo masculino,pe-ri-go
altura,profundeza.profundidade.fundura,substantivo feminino,al-tu-ra
lenda,mito,substantivo feminino,len-da
camiseta,quere-quere.sargento.castanheta,substantivo feminino,ca-mi-se-ta
mariana,fruta-de-sabia,substantivo feminino,ma-ri-a-na
celeiro,grandiosidade.tulha,substantivo masculino,ce-lei-ro
